Participant,Illusion_Type,Illusion_Difference,Illusion_Strength,File,Block,Trial,ISI,RT,Response,Response_Correct,Error
74hf660xh7,Ebbinghaus,-0.2687,1.5,Ebbinghaus_1.50000_-0.2687.png,B,30.0,1974485.0,2.553,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,-0.41515,0.3,Ebbinghaus_0.30000_-0.41515.png,B,31.0,1978026.0,2.958,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.05,0.3,Ebbinghaus_0.30000_0.05000.png,B,32.0,1981783.0,1.394,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.2687,-1.5,Ebbinghaus_-1.5000_0.26870.png,B,33.0,1984056.0,0.841,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.14856,-0.3,Ebbinghaus_-0.3000_-0.14856.png,B,34.0,1985549.0,1.096,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.05,-1.2,Ebbinghaus_-1.2000_0.05000.png,B,35.0,1987302.0,1.705,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.41515,1.5,Ebbinghaus_1.50000_-0.41515.png,B,36.0,1989826.0,5.319,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.41515,-0.9,Ebbinghaus_-0.9000_0.41515.png,B,37.0,1996055.0,0.807,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.41515,0.6,Ebbinghaus_0.60000_0.41515.png,B,38.0,1997966.0,1.125,arrowright,arrowleft,1
74hf660xh7,Ebbinghaus,0.41515,1.5,Ebbinghaus_1.50000_0.41515.png,B,39.0,1999717.0,3.086,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.2687,-0.3,Ebbinghaus_-0.3000_-0.2687.png,B,40.0,2003800.0,1.476,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.14856,1.5,Ebbinghaus_1.50000_-0.14856.png,B,41.0,2005890.0,2.666,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,-0.14856,0.9,Ebbinghaus_0.90000_-0.14856.png,B,42.0,2009381.0,6.331,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,-0.41515,0.9,Ebbinghaus_0.90000_-0.41515.png,B,43.0,2016369.0,1.644,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.14856,-1.5,Ebbinghaus_-1.5000_-0.14856.png,B,44.0,2018744.0,2.231,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.41515,-0.3,Ebbinghaus_-0.3000_0.41515.png,B,45.0,2021592.0,1.219,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.2687,-1.2,Ebbinghaus_-1.2000_0.26870.png,B,46.0,2023483.0,1.829,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.14856,0.3,Ebbinghaus_0.30000_-0.14856.png,B,47.0,2026266.0,1.758,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.14856,-0.6,Ebbinghaus_-0.6000_-0.14856.png,B,48.0,2028940.0,2.412,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.14856,1.2,Ebbinghaus_1.20000_-0.14856.png,B,49.0,2032160.0,1.03,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,0.2687,-0.6,Ebbinghaus_-0.6000_0.26870.png,B,50.0,2033958.0,0.929,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.05,-0.3,Ebbinghaus_-0.3000_-0.0500.png,B,51.0,2035828.0,3.278,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,0.2687,-0.3,Ebbinghaus_-0.3000_0.26870.png,B,52.0,2039777.0,1.015,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.41515,-0.3,Ebbinghaus_-0.3000_-0.41515.png,B,53.0,2041457.0,0.747,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.05,1.2,Ebbinghaus_1.20000_-0.0500.png,B,54.0,2043161.0,0.919,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,0.05,-0.3,Ebbinghaus_-0.3000_0.05000.png,B,55.0,2045062.0,2.166,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.2687,0.9,Ebbinghaus_0.90000_-0.2687.png,B,56.0,2048160.0,4.236,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,0.2687,0.9,Ebbinghaus_0.90000_0.26870.png,B,57.0,2053380.0,1.146,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.41515,-1.2,Ebbinghaus_-1.2000_0.41515.png,B,58.0,2055425.0,0.86,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.41515,1.2,Ebbinghaus_1.20000_0.41515.png,B,59.0,2057354.0,1.911,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.41515,-1.5,Ebbinghaus_-1.5000_-0.41515.png,B,60.0,2060291.0,0.664,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.2687,0.3,Ebbinghaus_0.30000_-0.2687.png,B,61.0,2062042.0,2.56,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.05,0.6,Ebbinghaus_0.60000_0.05000.png,B,62.0,2065541.0,0.879,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.05,1.5,Ebbinghaus_1.50000_-0.0500.png,B,63.0,2067313.0,1.74,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,0.14856,-0.6,Ebbinghaus_-0.6000_0.14856.png,B,64.0,2069828.0,1.866,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.05,1.5,Ebbinghaus_1.50000_0.05000.png,B,65.0,2072396.0,1.47,arrowright,arrowleft,1
74hf660xh7,Ebbinghaus,-0.05,-0.6,Ebbinghaus_-0.6000_-0.0500.png,B,66.0,2074708.0,3.102,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.41515,0.6,Ebbinghaus_0.60000_-0.41515.png,B,67.0,2078595.0,2.167,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.2687,-0.9,Ebbinghaus_-0.9000_0.26870.png,B,68.0,2081815.0,0.789,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.14856,-0.9,Ebbinghaus_-0.9000_0.14856.png,B,69.0,2083585.0,0.772,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.14856,-1.5,Ebbinghaus_-1.5000_0.14856.png,B,70.0,2085146.0,0.854,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.2687,1.2,Ebbinghaus_1.20000_-0.2687.png,B,71.0,2086645.0,1.718,arrowleft,arrowright,1
74hf660xh7,Ebbinghaus,-0.2687,-1.2,Ebbinghaus_-1.2000_-0.2687.png,B,72.0,2089083.0,0.671,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.05,-0.9,Ebbinghaus_-0.9000_0.05000.png,B,73.0,2090581.0,0.818,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,0.2687,0.3,Ebbinghaus_0.30000_0.26870.png,B,74.0,2092086.0,1.009,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.05,-1.5,Ebbinghaus_-1.5000_-0.0500.png,B,75.0,2094034.0,0.856,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,-0.2687,-0.6,Ebbinghaus_-0.6000_-0.2687.png,B,76.0,2095853.0,0.883,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.14856,-1.2,Ebbinghaus_-1.2000_0.14856.png,B,77.0,2097469.0,0.668,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.2687,-1.5,Ebbinghaus_-1.5000_-0.2687.png,B,78.0,2098809.0,0.723,arrowright,arrowright,0
74hf660xh7,Ebbinghaus,0.41515,0.3,Ebbinghaus_0.30000_0.41515.png,B,79.0,2100314.0,0.651,arrowleft,arrowleft,0
74hf660xh7,Ebbinghaus,-0.05,-0.9,Ebbinghaus_-0.9000_-0.0500.png,B,80.0,2101658.0,0.824,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.24909,27.0,VerticalHorizontal_27.0000_0.24909.png,B,1.0,2146232.0,0.983,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.24909,45.0,VerticalHorizontal_45.0000_0.24909.png,B,2.0,2148271.0,1.025,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,36.0,VerticalHorizontal_36.0000_-0.16122.png,B,3.0,2150354.0,1.741,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.16122,27.0,VerticalHorizontal_27.0000_-0.16122.png,B,4.0,2153053.0,1.007,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.03,-36.0,VerticalHorizontal_-36.000_-0.0300.png,B,5.0,2155080.0,2.472,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,36.0,VerticalHorizontal_36.0000_-0.08913.png,B,6.0,2158429.0,1.954,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.24909,-9.0,VerticalHorizontal_-9.0000_-0.24909.png,B,7.0,2161471.0,0.947,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,-45.0,VerticalHorizontal_-45.000_-0.08913.png,B,8.0,2163132.0,1.461,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.03,-18.0,VerticalHorizontal_-18.000_0.03000.png,B,9.0,2165395.0,3.623,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,36.0,VerticalHorizontal_36.0000_0.16122.png,B,10.0,2169637.0,3.651,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.08913,18.0,VerticalHorizontal_18.0000_0.08913.png,B,11.0,2174023.0,0.937,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.03,-36.0,VerticalHorizontal_-36.000_0.03000.png,B,12.0,2175617.0,3.724,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.08913,-27.0,VerticalHorizontal_-27.000_0.08913.png,B,13.0,2180303.0,1.358,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.24909,36.0,VerticalHorizontal_36.0000_0.24909.png,B,14.0,2182732.0,0.819,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,27.0,VerticalHorizontal_27.0000_0.16122.png,B,15.0,2184236.0,0.886,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.24909,-45.0,VerticalHorizontal_-45.000_0.24909.png,B,16.0,2185927.0,0.87,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.08913,-18.0,VerticalHorizontal_-18.000_0.08913.png,B,17.0,2187769.0,0.972,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,45.0,VerticalHorizontal_45.0000_0.16122.png,B,18.0,2189713.0,0.763,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.24909,9.0,VerticalHorizontal_9.00000_0.24909.png,B,19.0,2191410.0,0.773,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.24909,-18.0,VerticalHorizontal_-18.000_0.24909.png,B,20.0,2192950.0,0.668,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,-18.0,VerticalHorizontal_-18.000_0.16122.png,B,21.0,2194362.0,0.734,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,-36.0,VerticalHorizontal_-36.000_-0.16122.png,B,22.0,2195757.0,0.766,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.16122,9.0,VerticalHorizontal_9.00000_-0.16122.png,B,23.0,2197552.0,0.58,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.08913,-9.0,VerticalHorizontal_-9.0000_0.08913.png,B,24.0,2199071.0,0.78,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.03,27.0,VerticalHorizontal_27.0000_0.03000.png,B,25.0,2200833.0,0.734,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.24909,45.0,VerticalHorizontal_45.0000_-0.24909.png,B,26.0,2202634.0,0.59,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.03,-27.0,VerticalHorizontal_-27.000_-0.0300.png,B,27.0,2204184.0,1.064,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.08913,45.0,VerticalHorizontal_45.0000_0.08913.png,B,28.0,2206224.0,1.157,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.24909,-45.0,VerticalHorizontal_-45.000_-0.24909.png,B,29.0,2208209.0,0.617,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.03,45.0,VerticalHorizontal_45.0000_0.03000.png,B,30.0,2209787.0,0.61,arrowright,arrowleft,1
74hf660xh7,VerticalHorizontal,0.16122,9.0,VerticalHorizontal_9.00000_0.16122.png,B,31.0,2211052.0,0.615,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.03,-27.0,VerticalHorizontal_-27.000_0.03000.png,B,32.0,2212603.0,1.298,arrowright,arrowleft,1
74hf660xh7,VerticalHorizontal,-0.24909,-18.0,VerticalHorizontal_-18.000_-0.24909.png,B,33.0,2215005.0,0.606,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.24909,-9.0,VerticalHorizontal_-9.0000_0.24909.png,B,34.0,2216513.0,0.515,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,-18.0,VerticalHorizontal_-18.000_-0.16122.png,B,35.0,2218068.0,0.602,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.03,36.0,VerticalHorizontal_36.0000_0.03000.png,B,36.0,2219711.0,2.524,arrowright,arrowleft,1
74hf660xh7,VerticalHorizontal,-0.24909,9.0,VerticalHorizontal_9.00000_-0.24909.png,B,37.0,2223120.0,0.622,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,18.0,VerticalHorizontal_18.0000_-0.08913.png,B,38.0,2224701.0,1.135,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.16122,-9.0,VerticalHorizontal_-9.0000_-0.16122.png,B,39.0,2226828.0,0.647,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.24909,18.0,VerticalHorizontal_18.0000_-0.24909.png,B,40.0,2228459.0,0.934,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.08913,36.0,VerticalHorizontal_36.0000_0.08913.png,B,41.0,2230007.0,1.095,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.08913,-18.0,VerticalHorizontal_-18.000_-0.08913.png,B,42.0,2231765.0,0.811,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.03,9.0,VerticalHorizontal_9.00000_0.03000.png,B,43.0,2233523.0,2.046,arrowright,arrowleft,1
74hf660xh7,VerticalHorizontal,-0.03,45.0,VerticalHorizontal_45.0000_-0.0300.png,B,44.0,2236228.0,2.721,arrowleft,arrowright,1
74hf660xh7,VerticalHorizontal,0.03,-9.0,VerticalHorizontal_-9.0000_0.03000.png,B,45.0,2239603.0,1.476,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,-9.0,VerticalHorizontal_-9.0000_0.16122.png,B,46.0,2241708.0,0.767,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.24909,36.0,VerticalHorizontal_36.0000_-0.24909.png,B,47.0,2243423.0,0.929,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.08913,-36.0,VerticalHorizontal_-36.000_0.08913.png,B,48.0,2245126.0,0.599,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,-27.0,VerticalHorizontal_-27.000_-0.16122.png,B,49.0,2246341.0,0.678,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,45.0,VerticalHorizontal_45.0000_-0.08913.png,B,50.0,2248007.0,1.129,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,-27.0,VerticalHorizontal_-27.000_-0.08913.png,B,51.0,2249826.0,0.817,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.03,27.0,VerticalHorizontal_27.0000_-0.0300.png,B,52.0,2251356.0,1.384,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.16122,-36.0,VerticalHorizontal_-36.000_0.16122.png,B,53.0,2253499.0,0.808,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.03,-45.0,VerticalHorizontal_-45.000_0.03000.png,B,54.0,2255211.0,2.492,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,45.0,VerticalHorizontal_45.0000_-0.16122.png,B,55.0,2258489.0,0.716,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,27.0,VerticalHorizontal_27.0000_-0.08913.png,B,56.0,2259817.0,0.918,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.08913,-9.0,VerticalHorizontal_-9.0000_-0.08913.png,B,57.0,2261652.0,0.691,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.24909,-36.0,VerticalHorizontal_-36.000_-0.24909.png,B,58.0,2263331.0,0.603,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.03,-18.0,VerticalHorizontal_-18.000_-0.0300.png,B,59.0,2264956.0,2.454,arrowleft,arrowright,1
74hf660xh7,VerticalHorizontal,-0.08913,-36.0,VerticalHorizontal_-36.000_-0.08913.png,B,60.0,2268312.0,0.671,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.24909,-27.0,VerticalHorizontal_-27.000_0.24909.png,B,61.0,2269638.0,0.614,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.03,36.0,VerticalHorizontal_36.0000_-0.0300.png,B,62.0,2271070.0,0.945,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.24909,18.0,VerticalHorizontal_18.0000_0.24909.png,B,63.0,2272621.0,0.613,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.24909,-36.0,VerticalHorizontal_-36.000_0.24909.png,B,64.0,2273954.0,0.625,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.03,-45.0,VerticalHorizontal_-45.000_-0.0300.png,B,65.0,2275500.0,0.687,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.08913,9.0,VerticalHorizontal_9.00000_0.08913.png,B,66.0,2277085.0,0.818,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,-45.0,VerticalHorizontal_-45.000_-0.16122.png,B,67.0,2278879.0,0.557,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.16122,18.0,VerticalHorizontal_18.0000_0.16122.png,B,68.0,2280094.0,0.617,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.08913,9.0,VerticalHorizontal_9.00000_-0.08913.png,B,69.0,2281490.0,1.405,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.24909,-27.0,VerticalHorizontal_-27.000_-0.24909.png,B,70.0,2283863.0,0.588,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,0.08913,-45.0,VerticalHorizontal_-45.000_0.08913.png,B,71.0,2285279.0,0.55,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,-27.0,VerticalHorizontal_-27.000_0.16122.png,B,72.0,2286535.0,0.913,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.16122,-45.0,VerticalHorizontal_-45.000_0.16122.png,B,73.0,2288173.0,0.722,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.08913,27.0,VerticalHorizontal_27.0000_0.08913.png,B,74.0,2289949.0,0.984,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,0.03,18.0,VerticalHorizontal_18.0000_0.03000.png,B,75.0,2292006.0,1.47,arrowleft,arrowleft,0
74hf660xh7,VerticalHorizontal,-0.16122,18.0,VerticalHorizontal_18.0000_-0.16122.png,B,76.0,2294133.0,0.768,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.03,18.0,VerticalHorizontal_18.0000_-0.0300.png,B,77.0,2295951.0,1.08,arrowleft,arrowright,1
74hf660xh7,VerticalHorizontal,-0.03,-9.0,VerticalHorizontal_-9.0000_-0.0300.png,B,78.0,2297973.0,1.318,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.24909,27.0,VerticalHorizontal_27.0000_-0.24909.png,B,79.0,2300111.0,0.641,arrowright,arrowright,0
74hf660xh7,VerticalHorizontal,-0.03,9.0,VerticalHorizontal_9.00000_-0.0300.png,B,80.0,2301446.0,1.291,arrowright,arrowright,0
1ktd5jv1x5,MullerLyer,0.18509,-27.0,MullerLyer_-27.000_0.18509.png,A,1.0,414457.0,0.635,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.30447,27.0,MullerLyer_27.0000_0.30447.png,A,2.0,416024.0,3.66,arrowdown,arrowup,1
1ktd5jv1x5,MullerLyer,-0.18509,9.0,MullerLyer_9.00000_-0.18509.png,A,3.0,420422.0,1.478,arrowup,arrowdown,1
1ktd5jv1x5,MullerLyer,0.30447,-21.0,MullerLyer_-21.000_0.30447.png,A,4.0,422561.0,0.716,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.18509,9.0,MullerLyer_9.00000_0.18509.png,A,5.0,423996.0,1.415,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.08716,-15.0,MullerLyer_-15.000_-0.08716.png,A,6.0,426509.0,0.774,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.45,-9.0,MullerLyer_-9.0000_-0.4500.png,A,7.0,428159.0,0.477,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.30447,-15.0,MullerLyer_-15.000_-0.30447.png,A,8.0,429556.0,0.503,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.08716,27.0,MullerLyer_27.0000_-0.08716.png,A,9.0,430733.0,0.567,arrowup,arrowdown,1
1ktd5jv1x5,MullerLyer,-0.30447,21.0,MullerLyer_21.0000_-0.30447.png,A,10.0,431970.0,2.347,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.18509,-15.0,MullerLyer_-15.000_0.18509.png,A,11.0,435251.0,0.696,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.30447,-3.0,MullerLyer_-3.0000_-0.30447.png,A,12.0,436859.0,0.608,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.08716,-3.0,MullerLyer_-3.0000_0.08716.png,A,13.0,438292.0,0.607,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.45,-3.0,MullerLyer_-3.0000_-0.4500.png,A,14.0,439537.0,0.723,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.45,9.0,MullerLyer_9.00000_-0.4500.png,A,15.0,440928.0,1.075,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.45,-15.0,MullerLyer_-15.000_-0.4500.png,A,16.0,443074.0,0.651,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.30447,-27.0,MullerLyer_-27.000_-0.30447.png,A,17.0,444598.0,0.486,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.30447,-9.0,MullerLyer_-9.0000_0.30447.png,A,18.0,446133.0,0.596,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.30447,-3.0,MullerLyer_-3.0000_0.30447.png,A,19.0,447814.0,0.596,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.08716,-9.0,MullerLyer_-9.0000_-0.08716.png,A,20.0,449434.0,0.802,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.08716,27.0,MullerLyer_27.0000_0.08716.png,A,21.0,451354.0,0.608,arrowdown,arrowup,1
1ktd5jv1x5,MullerLyer,0.30447,9.0,MullerLyer_9.00000_0.30447.png,A,22.0,453019.0,0.694,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.45,-27.0,MullerLyer_-27.000_0.45000.png,A,23.0,454571.0,1.152,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.45,27.0,MullerLyer_27.0000_0.45000.png,A,24.0,456635.0,1.776,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.08716,15.0,MullerLyer_15.0000_-0.08716.png,A,25.0,459023.0,1.499,arrowup,arrowdown,1
1ktd5jv1x5,MullerLyer,0.18509,21.0,MullerLyer_21.0000_0.18509.png,A,26.0,461514.0,1.297,arrowdown,arrowup,1
1ktd5jv1x5,MullerLyer,-0.45,-27.0,MullerLyer_-27.000_-0.4500.png,A,27.0,463685.0,0.563,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.18509,27.0,MullerLyer_27.0000_-0.18509.png,A,28.0,465061.0,0.573,arrowup,arrowdown,1
1ktd5jv1x5,MullerLyer,-0.30447,-9.0,MullerLyer_-9.0000_-0.30447.png,A,29.0,466591.0,0.636,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.08716,-27.0,MullerLyer_-27.000_-0.08716.png,A,30.0,468264.0,0.602,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.30447,-27.0,MullerLyer_-27.000_0.30447.png,A,31.0,469517.0,1.109,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.45,9.0,MullerLyer_9.00000_0.45000.png,A,32.0,471668.0,0.782,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.30447,21.0,MullerLyer_21.0000_0.30447.png,A,33.0,473142.0,1.733,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.45,27.0,MullerLyer_27.0000_-0.4500.png,A,34.0,475693.0,1.787,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.18509,-3.0,MullerLyer_-3.0000_0.18509.png,A,35.0,478526.0,1.868,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.08716,9.0,MullerLyer_9.00000_-0.08716.png,A,36.0,481430.0,2.278,arrowup,arrowdown,1
1ktd5jv1x5,MullerLyer,0.30447,15.0,MullerLyer_15.0000_0.30447.png,A,37.0,484467.0,0.976,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.45,-9.0,MullerLyer_-9.0000_0.45000.png,A,38.0,486477.0,0.813,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.45,-21.0,MullerLyer_-21.000_0.45000.png,A,39.0,488168.0,0.595,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,-0.18509,3.0,MullerLyer_3.00000_-0.18509.png,A,40.0,489634.0,0.839,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,-0.30447,-21.0,MullerLyer_-21.000_-0.30447.png,A,41.0,491473.0,0.65,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.08716,-27.0,MullerLyer_-27.000_0.08716.png,A,42.0,493163.0,0.536,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.30447,-15.0,MullerLyer_-15.000_0.30447.png,A,43.0,494693.0,0.59,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.08716,21.0,MullerLyer_21.0000_0.08716.png,A,44.0,496143.0,2.332,arrowdown,arrowup,1
1ktd5jv1x5,MullerLyer,-0.18509,-27.0,MullerLyer_-27.000_-0.18509.png,A,45.0,499533.0,0.733,arrowdown,arrowdown,0
1ktd5jv1x5,MullerLyer,0.08716,-15.0,MullerLyer_-15.000_0.08716.png,A,46.0,500900.0,0.656,arrowup,arrowup,0
1ktd5jv1x5,MullerLyer,0.08716,9.0,MullerLyer_9.00000_0.08716.png,A,47.0,502190.0,3.942,arrowup,arrowup,0
