"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error","Illusion_Effect","Task_Difficulty","Condition_Illusion","Condition_Difficulty"
"1ktd5jv1x5","Ebbinghaus",0.5,1.35,"Ebbinghaus_1.35000_0.50000.png","A",74,738887,0.802,"arrowleft","arrowleft",0,"Incongruent",0.5,"Incongruent - Strong","Easy"
"1ktd5jv1x5","Ebbinghaus",0.09684,1.05,"Ebbinghaus_1.05000_0.09684.png","A",75,740650,0.902,"arrowright","arrowleft",1,"Incongruent",0.09684,"Incongruent - Strong","Hard"
"1ktd5jv1x5","Ebbinghaus",0.5,-1.05,"Ebbinghaus_-1.0500_0.50000.png","A",76,742190,0.617,"arrowleft","arrowleft",0,"Congruent",0.5,"Congruent - Strong","Easy"
"1ktd5jv1x5","Ebbinghaus",0.3383,0.75,"Ebbinghaus_0.75000_0.33830.png","A",77,743522,1.014,"arrowleft","arrowleft",0,"Incongruent",0.3383,"Incongruent - Mild","Easy"
"1ktd5jv1x5","Ebbinghaus",-0.09684,1.05,"Ebbinghaus_1.05000_-0.09684.png","A",78,745179,1.158,"arrowleft","arrowright",1,"Incongruent",0.09684,"Incongruent - Strong","Hard"
"1ktd5jv1x5","Ebbinghaus",-0.3383,0.75,"Ebbinghaus_0.75000_-0.3383.png","A",79,747019,1.158,"arrowright","arrowright",0,"Incongruent",0.3383,"Incongruent - Mild","Easy"
"1ktd5jv1x5","Ebbinghaus",0.3383,-1.35,"Ebbinghaus_-1.3500_0.33830.png","A",80,748918,0.675,"arrowleft","arrowleft",0,"Congruent",0.3383,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,40.5,"VerticalHorizontal_40.5000_-0.20298.png","A",1,760787,2.022,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,-13.5,"VerticalHorizontal_-13.500_-0.3000.png","A",2,763657,0.681,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,22.5,"VerticalHorizontal_22.5000_-0.0581.png","A",3,765075,0.575,"arrowleft","arrowright",1,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,13.5,"VerticalHorizontal_13.5000_-0.12339.png","A",4,766337,0.617,"arrowleft","arrowright",1,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,4.5,"VerticalHorizontal_4.50000_-0.0581.png","A",5,767801,1.08,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.3,-40.5,"VerticalHorizontal_-40.500_0.30000.png","A",6,769769,0.505,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.20298,-40.5,"VerticalHorizontal_-40.500_0.20298.png","A",7,770978,0.494,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.20298,-13.5,"VerticalHorizontal_-13.500_0.20298.png","A",8,772241,1.353,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,-31.5,"VerticalHorizontal_-31.500_0.30000.png","A",9,774654,0.545,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,4.5,"VerticalHorizontal_4.50000_0.30000.png","A",10,775872,1.106,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,-13.5,"VerticalHorizontal_-13.500_-0.20298.png","A",11,777895,0.627,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,-13.5,"VerticalHorizontal_-13.500_0.05810.png","A",12,779140,2.183,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.12339,-4.5,"VerticalHorizontal_-4.5000_0.12339.png","A",13,782041,1.937,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,-4.5,"VerticalHorizontal_-4.5000_-0.12339.png","A",14,784791,1.524,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.12339,40.5,"VerticalHorizontal_40.5000_0.12339.png","A",15,786985,1.64,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,-22.5,"VerticalHorizontal_-22.500_-0.12339.png","A",16,789603,1.087,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.3,22.5,"VerticalHorizontal_22.5000_0.30000.png","A",17,791759,1.156,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,4.5,"VerticalHorizontal_4.50000_-0.3000.png","A",18,793964,0.676,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,13.5,"VerticalHorizontal_13.5000_0.05810.png","A",19,795266,1.288,"arrowleft","arrowleft",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,-40.5,"VerticalHorizontal_-40.500_-0.20298.png","A",20,797219,0.823,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.12339,13.5,"VerticalHorizontal_13.5000_0.12339.png","A",21,799033,1.657,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.20298,4.5,"VerticalHorizontal_4.50000_0.20298.png","A",22,801556,1.087,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,-31.5,"VerticalHorizontal_-31.500_-0.3000.png","A",23,803670,0.548,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,-13.5,"VerticalHorizontal_-13.500_0.30000.png","A",24,805147,0.464,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,31.5,"VerticalHorizontal_31.5000_0.30000.png","A",25,806670,0.941,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,-4.5,"VerticalHorizontal_-4.5000_0.05810.png","A",28,815089,1.833,"arrowright","arrowleft",1,"Congruent",0.0581,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.3,40.5,"VerticalHorizontal_40.5000_-0.3000.png","A",29,817887,0.859,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,13.5,"VerticalHorizontal_13.5000_-0.0581.png","A",30,819742,1.107,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.20298,-22.5,"VerticalHorizontal_-22.500_0.20298.png","A",31,821796,0.607,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,40.5,"VerticalHorizontal_40.5000_-0.12339.png","A",32,823303,1.195,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.12339,22.5,"VerticalHorizontal_22.5000_0.12339.png","A",33,825371,1.752,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.12339,-13.5,"VerticalHorizontal_-13.500_0.12339.png","A",34,827848,1.123,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,-31.5,"VerticalHorizontal_-31.500_-0.0581.png","A",35,829590,0.854,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.20298,31.5,"VerticalHorizontal_31.5000_0.20298.png","A",36,831481,1.185,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,-40.5,"VerticalHorizontal_-40.500_0.05810.png","A",37,833484,1.103,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.3,31.5,"VerticalHorizontal_31.5000_-0.3000.png","A",38,835681,0.762,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,-22.5,"VerticalHorizontal_-22.500_0.05810.png","A",39,837520,0.908,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,-31.5,"VerticalHorizontal_-31.500_-0.20298.png","A",40,839338,0.561,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,13.5,"VerticalHorizontal_13.5000_0.30000.png","A",41,840788,0.59,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,-40.5,"VerticalHorizontal_-40.500_-0.12339.png","A",42,842471,0.524,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.20298,-4.5,"VerticalHorizontal_-4.5000_0.20298.png","A",43,843832,0.852,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,-4.5,"VerticalHorizontal_-4.5000_-0.3000.png","A",44,845568,0.658,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,22.5,"VerticalHorizontal_22.5000_-0.3000.png","A",45,846949,0.671,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.12339,-22.5,"VerticalHorizontal_-22.500_0.12339.png","A",46,848562,0.784,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.3,-22.5,"VerticalHorizontal_-22.500_-0.3000.png","A",47,850087,0.596,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,13.5,"VerticalHorizontal_13.5000_-0.3000.png","A",48,851685,1.094,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,-31.5,"VerticalHorizontal_-31.500_0.05810.png","A",49,853712,0.556,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,40.5,"VerticalHorizontal_40.5000_-0.0581.png","A",50,854994,1.553,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,31.5,"VerticalHorizontal_31.5000_-0.0581.png","A",51,857264,1.764,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,-22.5,"VerticalHorizontal_-22.500_-0.20298.png","A",52,859907,0.728,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,-4.5,"VerticalHorizontal_-4.5000_-0.0581.png","A",53,861458,1.827,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,4.5,"VerticalHorizontal_4.50000_-0.12339.png","A",54,863955,0.897,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,31.5,"VerticalHorizontal_31.5000_-0.20298.png","A",55,865804,1.06,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,40.5,"VerticalHorizontal_40.5000_0.30000.png","A",56,867523,0.857,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.3,-40.5,"VerticalHorizontal_-40.500_-0.3000.png","A",57,869337,0.562,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.20298,-31.5,"VerticalHorizontal_-31.500_0.20298.png","A",58,870969,0.523,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,-4.5,"VerticalHorizontal_-4.5000_0.30000.png","A",59,872413,0.6,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.12339,4.5,"VerticalHorizontal_4.50000_0.12339.png","A",60,873994,0.937,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,-22.5,"VerticalHorizontal_-22.500_-0.0581.png","A",61,876002,0.649,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,13.5,"VerticalHorizontal_13.5000_-0.20298.png","A",62,877709,0.636,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.12339,-40.5,"VerticalHorizontal_-40.500_0.12339.png","A",63,879053,0.526,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,31.5,"VerticalHorizontal_31.5000_-0.12339.png","A",64,880372,0.985,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,-31.5,"VerticalHorizontal_-31.500_-0.12339.png","A",65,881963,0.618,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,-13.5,"VerticalHorizontal_-13.500_-0.12339.png","A",66,883228,0.736,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,4.5,"VerticalHorizontal_4.50000_-0.20298.png","A",67,884655,1.292,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,31.5,"VerticalHorizontal_31.5000_0.05810.png","A",68,886629,1.432,"arrowleft","arrowleft",0,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,-4.5,"VerticalHorizontal_-4.5000_-0.20298.png","A",69,888897,0.708,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.12339,22.5,"VerticalHorizontal_22.5000_-0.12339.png","A",70,890538,0.787,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.20298,22.5,"VerticalHorizontal_22.5000_0.20298.png","A",71,892191,0.853,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.3,-22.5,"VerticalHorizontal_-22.500_0.30000.png","A",72,893775,0.623,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.0581,40.5,"VerticalHorizontal_40.5000_0.05810.png","A",73,895095,1.597,"arrowleft","arrowleft",0,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.12339,31.5,"VerticalHorizontal_31.5000_0.12339.png","A",74,897360,0.884,"arrowright","arrowleft",1,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,-40.5,"VerticalHorizontal_-40.500_-0.0581.png","A",75,899253,0.744,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.0581,22.5,"VerticalHorizontal_22.5000_0.05810.png","A",76,900611,1.162,"arrowleft","arrowleft",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",-0.20298,22.5,"VerticalHorizontal_22.5000_-0.20298.png","A",77,902844,1.008,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",0.20298,13.5,"VerticalHorizontal_13.5000_0.20298.png","A",78,904670,0.647,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"1ktd5jv1x5","VerticalHorizontal",-0.0581,-13.5,"VerticalHorizontal_-13.500_-0.0581.png","A",79,905963,1.274,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"1ktd5jv1x5","VerticalHorizontal",0.12339,-31.5,"VerticalHorizontal_-31.500_0.12339.png","A",80,907990,0.535,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.1337,18,"MullerLyer_18.0000_-0.1337.png","B",2,1114176,1.113,"arrowup","arrowdown",1,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.37364,24,"MullerLyer_24.0000_-0.37364.png","B",3,1116052,0.685,"arrowdown","arrowdown",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.24183,24,"MullerLyer_24.0000_-0.24183.png","B",5,1121007,0.891,"arrowup","arrowdown",1,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.1337,12,"MullerLyer_12.0000_-0.1337.png","B",6,1122607,1.274,"arrowup","arrowdown",1,"Incongruent",0.1337,"Incongruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",-0.24183,18,"MullerLyer_18.0000_-0.24183.png","B",7,1124922,1.039,"arrowdown","arrowdown",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.1337,-6,"MullerLyer_-6.0000_-0.1337.png","B",8,1126971,0.726,"arrowdown","arrowdown",0,"Congruent",0.1337,"Congruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",0.045,-6,"MullerLyer_-6.0000_0.04500.png","B",9,1128523,0.759,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",-0.24183,-6,"MullerLyer_-6.0000_-0.24183.png","B",10,1130068,0.719,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",-0.045,24,"MullerLyer_24.0000_-0.0450.png","B",11,1131686,0.635,"arrowup","arrowdown",1,"Incongruent",0.045,"Incongruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.24183,-18,"MullerLyer_-18.000_-0.24183.png","B",12,1133293,0.645,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.24183,6,"MullerLyer_6.00000_-0.24183.png","B",13,1134574,0.835,"arrowdown","arrowdown",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",-0.24183,-24,"MullerLyer_-24.000_-0.24183.png","B",14,1136228,0.735,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.1337,-30,"MullerLyer_-30.000_0.13370.png","B",15,1137876,0.668,"arrowdown","arrowup",1,"Congruent",0.1337,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.045,-24,"MullerLyer_-24.000_-0.0450.png","B",16,1139480,0.73,"arrowdown","arrowdown",0,"Congruent",0.045,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.045,30,"MullerLyer_30.0000_-0.0450.png","B",17,1141206,0.587,"arrowup","arrowdown",1,"Incongruent",0.045,"Incongruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.24183,-12,"MullerLyer_-12.000_-0.24183.png","B",18,1142684,0.67,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",0.1337,-18,"MullerLyer_-18.000_0.13370.png","B",20,1147940,0.558,"arrowup","arrowup",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",0.37364,-18,"MullerLyer_-18.000_0.37364.png","B",21,1149520,0.538,"arrowup","arrowup",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.24183,-24,"MullerLyer_-24.000_0.24183.png","B",22,1150862,0.564,"arrowup","arrowup",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.1337,-18,"MullerLyer_-18.000_-0.1337.png","B",23,1152475,0.47,"arrowdown","arrowdown",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",0.37364,12,"MullerLyer_12.0000_0.37364.png","B",24,1153603,0.896,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",-0.37364,-18,"MullerLyer_-18.000_-0.37364.png","B",25,1155383,0.563,"arrowdown","arrowdown",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.24183,12,"MullerLyer_12.0000_0.24183.png","B",26,1156606,0.964,"arrowup","arrowup",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",0.045,24,"MullerLyer_24.0000_0.04500.png","B",27,1158279,0.884,"arrowdown","arrowup",1,"Incongruent",0.045,"Incongruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",0.1337,12,"MullerLyer_12.0000_0.13370.png","B",28,1160063,1.057,"arrowdown","arrowup",1,"Incongruent",0.1337,"Incongruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",0.045,-24,"MullerLyer_-24.000_0.04500.png","B",29,1162030,0.557,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.24183,30,"MullerLyer_30.0000_-0.24183.png","B",30,1163676,0.599,"arrowup","arrowdown",1,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.37364,24,"MullerLyer_24.0000_0.37364.png","B",31,1164891,1.471,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.045,-12,"MullerLyer_-12.000_0.04500.png","B",32,1167062,0.836,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",-0.37364,30,"MullerLyer_30.0000_-0.37364.png","B",33,1168921,1.881,"arrowdown","arrowdown",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.37364,30,"MullerLyer_30.0000_0.37364.png","B",34,1171719,1.78,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.37364,-12,"MullerLyer_-12.000_0.37364.png","B",35,1174288,0.898,"arrowup","arrowup",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",-0.045,12,"MullerLyer_12.0000_-0.0450.png","B",36,1176288,0.834,"arrowup","arrowdown",1,"Incongruent",0.045,"Incongruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",-0.37364,6,"MullerLyer_6.00000_-0.37364.png","B",37,1178132,0.967,"arrowdown","arrowdown",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",0.37364,18,"MullerLyer_18.0000_0.37364.png","B",38,1180123,1.903,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.045,6,"MullerLyer_6.00000_0.04500.png","B",39,1182861,1.275,"arrowup","arrowup",0,"Incongruent",0.045,"Incongruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",0.045,-18,"MullerLyer_-18.000_0.04500.png","B",40,1184866,0.833,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.37364,-24,"MullerLyer_-24.000_-0.37364.png","B",42,1189887,0.683,"arrowdown","arrowdown",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",0.24183,18,"MullerLyer_18.0000_0.24183.png","B",43,1191655,1.684,"arrowup","arrowup",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.37364,18,"MullerLyer_18.0000_-0.37364.png","B",44,1194185,0.753,"arrowdown","arrowdown",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"1ktd5jv1x5","MullerLyer",-0.045,-6,"MullerLyer_-6.0000_-0.0450.png","B",45,1196033,1.251,"arrowdown","arrowdown",0,"Congruent",0.045,"Congruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",0.1337,-12,"MullerLyer_-12.000_0.13370.png","B",46,1197966,0.75,"arrowup","arrowup",0,"Congruent",0.1337,"Congruent - Mild","Hard"
"1ktd5jv1x5","MullerLyer",0.37364,6,"MullerLyer_6.00000_0.37364.png","B",47,1199346,1.45,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",0.24183,6,"MullerLyer_6.00000_0.24183.png","B",48,1201558,0.838,"arrowup","arrowup",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",-0.1337,-24,"MullerLyer_-24.000_-0.1337.png","B",49,1203211,0.601,"arrowdown","arrowdown",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"1ktd5jv1x5","MullerLyer",-0.37364,-6,"MullerLyer_-6.0000_-0.37364.png","B",50,1204912,0.571,"arrowdown","arrowdown",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",0.24183,-6,"MullerLyer_-6.0000_0.24183.png","B",51,1206374,0.606,"arrowup","arrowup",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"1ktd5jv1x5","MullerLyer",0.37364,-6,"MullerLyer_-6.0000_0.37364.png","B",52,1208035,0.567,"arrowup","arrowup",0,"Congruent",0.37364,"Congruent - Mild","Easy"
